Feature ID	Taxon
k_Archaea;p_Euryarchaeota;c_Methanobacteria;o_Methanobacteriales;f_Methanobacteriaceae;g_Methanobrevibacter;s_Methanobrevibacter boviskoreani	k_Archaea;p_Euryarchaeota;c_Methanobacteria;o_Methanobacteriales;f_Methanobacteriaceae;g_Methanobrevibacter;s_Methanobrevibacter boviskoreani
k_Archaea;p_Euryarchaeota;c_Methanobacteria;o_Methanobacteriales;f_Methanobacteriaceae;g_Methanobrevibacter;s_Methanobrevibacter cuticularis	k_Archaea;p_Euryarchaeota;c_Methanobacteria;o_Methanobacteriales;f_Methanobacteriaceae;g_Methanobrevibacter;s_Methanobrevibacter cuticularis
k_Archaea;p_Euryarchaeota;c_Methanobacteria;o_Methanobacteriales;f_Methanobacteriaceae;g_Methanobrevibacter;s_Methanobrevibacter filiformis	k_Archaea;p_Euryarchaeota;c_Methanobacteria;o_Methanobacteriales;f_Methanobacteriaceae;g_Methanobrevibacter;s_Methanobrevibacter filiformis
k_Archaea;p_Euryarchaeota;c_Methanobacteria;o_Methanobacteriales;f_Methanobacteriaceae;g_Methanobrevibacter;s_Methanobrevibacter gottschalkii	k_Archaea;p_Euryarchaeota;c_Methanobacteria;o_Methanobacteriales;f_Methanobacteriaceae;g_Methanobrevibacter;s_Methanobrevibacter gottschalkii
k_Archaea;p_Euryarchaeota;c_Methanobacteria;o_Methanobacteriales;f_Methanobacteriaceae;g_Methanobrevibacter;s_Methanobrevibacter millerae	k_Archaea;p_Euryarchaeota;c_Methanobacteria;o_Methanobacteriales;f_Methanobacteriaceae;g_Methanobrevibacter;s_Methanobrevibacter millerae
k_Archaea;p_Euryarchaeota;c_Methanobacteria;o_Methanobacteriales;f_Methanobacteriaceae;g_Methanobrevibacter;s_Methanobrevibacter olleyae	k_Archaea;p_Euryarchaeota;c_Methanobacteria;o_Methanobacteriales;f_Methanobacteriaceae;g_Methanobrevibacter;s_Methanobrevibacter olleyae
k_Archaea;p_Euryarchaeota;c_Methanobacteria;o_Methanobacteriales;f_Methanobacteriaceae;g_Methanobrevibacter;s_Methanobrevibacter oralis	k_Archaea;p_Euryarchaeota;c_Methanobacteria;o_Methanobacteriales;f_Methanobacteriaceae;g_Methanobrevibacter;s_Methanobrevibacter oralis
k_Archaea;p_Euryarchaeota;c_Methanobacteria;o_Methanobacteriales;f_Methanobacteriaceae;g_Methanobrevibacter;s_Methanobrevibacter ruminantium	k_Archaea;p_Euryarchaeota;c_Methanobacteria;o_Methanobacteriales;f_Methanobacteriaceae;g_Methanobrevibacter;s_Methanobrevibacter ruminantium
k_Archaea;p_Euryarchaeota;c_Methanobacteria;o_Methanobacteriales;f_Methanobacteriaceae;g_Methanobrevibacter;s_Methanobrevibacter smithii	k_Archaea;p_Euryarchaeota;c_Methanobacteria;o_Methanobacteriales;f_Methanobacteriaceae;g_Methanobrevibacter;s_Methanobrevibacter smithii
k_Archaea;p_Euryarchaeota;c_Methanobacteria;o_Methanobacteriales;f_Methanobacteriaceae;g_Methanobrevibacter;s_Methanobrevibacter sp.	k_Archaea;p_Euryarchaeota;c_Methanobacteria;o_Methanobacteriales;f_Methanobacteriaceae;g_Methanobrevibacter;s_Methanobrevibacter sp.
k_Archaea;p_Euryarchaeota;c_Methanobacteria;o_Methanobacteriales;f_Methanobacteriaceae;g_Methanobrevibacter;s_Methanobrevibacter thaueri	k_Archaea;p_Euryarchaeota;c_Methanobacteria;o_Methanobacteriales;f_Methanobacteriaceae;g_Methanobrevibacter;s_Methanobrevibacter thaueri
k_Archaea;p_Euryarchaeota;c_Methanobacteria;o_Methanobacteriales;f_Methanobacteriaceae;g_Methanobrevibacter;s_Methanobrevibacter woesei	k_Archaea;p_Euryarchaeota;c_Methanobacteria;o_Methanobacteriales;f_Methanobacteriaceae;g_Methanobrevibacter;s_Methanobrevibacter woesei
k_Archaea;p_Euryarchaeota;c_Methanobacteria;o_Methanobacteriales;f_Methanobacteriaceae;g_Methanobrevibacter;s_Methanobrevibacter wolinii	k_Archaea;p_Euryarchaeota;c_Methanobacteria;o_Methanobacteriales;f_Methanobacteriaceae;g_Methanobrevibacter;s_Methanobrevibacter wolinii
k_Archaea;p_Euryarchaeota;c_Methanobacteria;o_Methanobacteriales;f_Methanobacteriaceae;g_Methanobrevibacter;s_Unclassified Methanobrevibacter	k_Archaea;p_Euryarchaeota;c_Methanobacteria;o_Methanobacteriales;f_Methanobacteriaceae;g_Methanobrevibacter;s_Unclassified Methanobrevibacter
k_Archaea;p_Euryarchaeota;c_Methanobacteria;o_Methanobacteriales;f_Methanobacteriaceae;g_Methanosphaera;s_Methanosphaera cuniculi	k_Archaea;p_Euryarchaeota;c_Methanobacteria;o_Methanobacteriales;f_Methanobacteriaceae;g_Methanosphaera;s_Methanosphaera cuniculi
k_Archaea;p_Euryarchaeota;c_Methanobacteria;o_Methanobacteriales;f_Methanobacteriaceae;g_Methanosphaera;s_Methanosphaera sp.	k_Archaea;p_Euryarchaeota;c_Methanobacteria;o_Methanobacteriales;f_Methanobacteriaceae;g_Methanosphaera;s_Methanosphaera sp.
k_Archaea;p_Euryarchaeota;c_Methanobacteria;o_Methanobacteriales;f_Methanobacteriaceae;g_Methanosphaera;s_Methanosphaera stadtmanae	k_Archaea;p_Euryarchaeota;c_Methanobacteria;o_Methanobacteriales;f_Methanobacteriaceae;g_Methanosphaera;s_Methanosphaera stadtmanae
k_Archaea;p_Euryarchaeota;c_Methanobacteria;o_Methanobacteriales;f_Methanobacteriaceae;g_Methanosphaera;s_Unclassified Methanosphaera	k_Archaea;p_Euryarchaeota;c_Methanobacteria;o_Methanobacteriales;f_Methanobacteriaceae;g_Methanosphaera;s_Unclassified Methanosphaera
k_Archaea;p_Euryarchaeota;c_Methanobacteria;o_Methanobacteriales;f_Methanobacteriaceae;g_Methanothermobacter;s_Methanothermobacter sp.	k_Archaea;p_Euryarchaeota;c_Methanobacteria;o_Methanobacteriales;f_Methanobacteriaceae;g_Methanothermobacter;s_Methanothermobacter sp.
k_Archaea;p_Euryarchaeota;c_Methanobacteria;o_Methanobacteriales;f_Methanobacteriaceae;g_Methanothermobacter;s_Unclassified Methanothermobacter	k_Archaea;p_Euryarchaeota;c_Methanobacteria;o_Methanobacteriales;f_Methanobacteriaceae;g_Methanothermobacter;s_Unclassified Methanothermobacter
k_Archaea;p_Euryarchaeota;c_Methanobacteria;o_Methanobacteriales;f_Methanobacteriaceae;g_Unclassified Methanobacteriaceae;s_Unclassified Methanobacteriaceae	k_Archaea;p_Euryarchaeota;c_Methanobacteria;o_Methanobacteriales;f_Methanobacteriaceae;g_Unclassified Methanobacteriaceae;s_Unclassified Methanobacteriaceae
k_Archaea;p_Euryarchaeota;c_Methanobacteria;o_Methanobacteriales;f_Methanobacteriales archaeon (no family in NCBI);g_Methanobacteriales archaeon (no genus in NCBI);s_Methanobacteriales archaeon	k_Archaea;p_Euryarchaeota;c_Methanobacteria;o_Methanobacteriales;f_Methanobacteriales archaeon (no family in NCBI);g_Methanobacteriales archaeon (no genus in NCBI);s_Methanobacteriales archaeon
k_Archaea;p_Euryarchaeota;c_Methanobacteria;o_Methanobacteriales;f_Methanothermaceae;g_Methanothermus;s_Methanothermus fervidus	k_Archaea;p_Euryarchaeota;c_Methanobacteria;o_Methanobacteriales;f_Methanothermaceae;g_Methanothermus;s_Methanothermus fervidus
k_Archaea;p_Euryarchaeota;c_Methanobacteria;o_Methanobacteriales;f_Unclassified Methanobacteriales;g_Unclassified Methanobacteriales;s_Unclassified Methanobacteriales	k_Archaea;p_Euryarchaeota;c_Methanobacteria;o_Methanobacteriales;f_Unclassified Methanobacteriales;g_Unclassified Methanobacteriales;s_Unclassified Methanobacteriales
k_Archaea;p_Euryarchaeota;c_Methanococci;o_Methanococcales;f_Methanocaldococcaceae;g_Methanocaldococcus;s_Methanocaldococcus sp.	k_Archaea;p_Euryarchaeota;c_Methanococci;o_Methanococcales;f_Methanocaldococcaceae;g_Methanocaldococcus;s_Methanocaldococcus sp.
k_Archaea;p_Euryarchaeota;c_Methanococci;o_Methanococcales;f_Methanococcaceae;g_Methanococcus;s_Methanococcus maripaludis	k_Archaea;p_Euryarchaeota;c_Methanococci;o_Methanococcales;f_Methanococcaceae;g_Methanococcus;s_Methanococcus maripaludis
k_Archaea;p_Euryarchaeota;c_Methanococci;o_Methanococcales;f_Methanococcaceae;g_Methanococcus;s_Methanococcus voltae	k_Archaea;p_Euryarchaeota;c_Methanococci;o_Methanococcales;f_Methanococcaceae;g_Methanococcus;s_Methanococcus voltae
k_Archaea;p_Euryarchaeota;c_Methanococci;o_Methanococcales;f_Unclassified Methanococcales;g_Unclassified Methanococcales;s_Unclassified Methanococcales	k_Archaea;p_Euryarchaeota;c_Methanococci;o_Methanococcales;f_Unclassified Methanococcales;g_Unclassified Methanococcales;s_Unclassified Methanococcales
k_Archaea;p_Euryarchaeota;c_Methanomicrobia;o_Methanomicrobia archaeon (no order in NCBI);f_Methanomicrobia archaeon (no family in NCBI);g_Methanomicrobia archaeon (no genus in NCBI);s_Methanomicrobia archaeon	k_Archaea;p_Euryarchaeota;c_Methanomicrobia;o_Methanomicrobia archaeon (no order in NCBI);f_Methanomicrobia archaeon (no family in NCBI);g_Methanomicrobia archaeon (no genus in NCBI);s_Methanomicrobia archaeon
k_Archaea;p_Euryarchaeota;c_Methanomicrobia;o_Methanomicrobiales;f_Methanocorpusculaceae;g_Methanocorpusculaceae archaeon (no genus in NCBI);s_Methanocorpusculaceae archaeon	k_Archaea;p_Euryarchaeota;c_Methanomicrobia;o_Methanomicrobiales;f_Methanocorpusculaceae;g_Methanocorpusculaceae archaeon (no genus in NCBI);s_Methanocorpusculaceae archaeon
k_Archaea;p_Euryarchaeota;c_Methanomicrobia;o_Methanomicrobiales;f_Methanocorpusculaceae;g_Methanocorpusculum;s_Methanocorpusculum bavaricum	k_Archaea;p_Euryarchaeota;c_Methanomicrobia;o_Methanomicrobiales;f_Methanocorpusculaceae;g_Methanocorpusculum;s_Methanocorpusculum bavaricum
k_Archaea;p_Euryarchaeota;c_Methanomicrobia;o_Methanomicrobiales;f_Methanocorpusculaceae;g_Methanocorpusculum;s_Methanocorpusculum sp.	k_Archaea;p_Euryarchaeota;c_Methanomicrobia;o_Methanomicrobiales;f_Methanocorpusculaceae;g_Methanocorpusculum;s_Methanocorpusculum sp.
k_Archaea;p_Euryarchaeota;c_Methanomicrobia;o_Methanomicrobiales;f_Methanocorpusculaceae;g_Unclassified Methanocorpusculaceae;s_Unclassified Methanocorpusculaceae	k_Archaea;p_Euryarchaeota;c_Methanomicrobia;o_Methanomicrobiales;f_Methanocorpusculaceae;g_Unclassified Methanocorpusculaceae;s_Unclassified Methanocorpusculaceae
k_Archaea;p_Euryarchaeota;c_Methanomicrobia;o_Methanomicrobiales;f_Methanomicrobiaceae;g_Methanoculleus;s_Methanoculleus bourgensis	k_Archaea;p_Euryarchaeota;c_Methanomicrobia;o_Methanomicrobiales;f_Methanomicrobiaceae;g_Methanoculleus;s_Methanoculleus bourgensis
k_Archaea;p_Euryarchaeota;c_Methanomicrobia;o_Methanomicrobiales;f_Methanomicrobiaceae;g_Methanoculleus;s_Methanoculleus sp.	k_Archaea;p_Euryarchaeota;c_Methanomicrobia;o_Methanomicrobiales;f_Methanomicrobiaceae;g_Methanoculleus;s_Methanoculleus sp.
k_Archaea;p_Euryarchaeota;c_Methanomicrobia;o_Methanomicrobiales;f_Methanomicrobiaceae;g_Methanofollis;s_Unclassified Methanofollis	k_Archaea;p_Euryarchaeota;c_Methanomicrobia;o_Methanomicrobiales;f_Methanomicrobiaceae;g_Methanofollis;s_Unclassified Methanofollis
k_Archaea;p_Euryarchaeota;c_Methanomicrobia;o_Methanomicrobiales;f_Methanomicrobiaceae;g_Methanomicrobium;s_Methanomicrobium sp.	k_Archaea;p_Euryarchaeota;c_Methanomicrobia;o_Methanomicrobiales;f_Methanomicrobiaceae;g_Methanomicrobium;s_Methanomicrobium sp.
k_Archaea;p_Euryarchaeota;c_Methanomicrobia;o_Methanomicrobiales;f_Methanomicrobiales archaeon (no family in NCBI);g_Methanomicrobiales archaeon (no genus in NCBI);s_Methanomicrobiales archaeon	k_Archaea;p_Euryarchaeota;c_Methanomicrobia;o_Methanomicrobiales;f_Methanomicrobiales archaeon (no family in NCBI);g_Methanomicrobiales archaeon (no genus in NCBI);s_Methanomicrobiales archaeon
k_Archaea;p_Euryarchaeota;c_Methanomicrobia;o_Methanomicrobiales;f_Unclassified Methanomicrobiales;g_Unclassified Methanomicrobiales;s_Unclassified Methanomicrobiales	k_Archaea;p_Euryarchaeota;c_Methanomicrobia;o_Methanomicrobiales;f_Unclassified Methanomicrobiales;g_Unclassified Methanomicrobiales;s_Unclassified Methanomicrobiales
k_Archaea;p_Euryarchaeota;c_Methanomicrobia;o_Methanomicrobiales;f_methanogenic archaeon (no family in NCBI);g_methanogenic archaeon (no genus in NCBI);s_methanogenic archaeon	k_Archaea;p_Euryarchaeota;c_Methanomicrobia;o_Methanomicrobiales;f_methanogenic archaeon (no family in NCBI);g_methanogenic archaeon (no genus in NCBI);s_methanogenic archaeon
k_Archaea;p_Euryarchaeota;c_Methanomicrobia;o_Methanophagales;f_ANME-1 cluster (no family in NCBI);g_ANME-1 cluster (no genus in NCBI);s_ANME-1 cluster	k_Archaea;p_Euryarchaeota;c_Methanomicrobia;o_Methanophagales;f_ANME-1 cluster (no family in NCBI);g_ANME-1 cluster (no genus in NCBI);s_ANME-1 cluster
k_Archaea;p_Euryarchaeota;c_Methanomicrobia;o_Methanophagales;f_Methanophagales archaeon (no family in NCBI);g_Methanophagales archaeon (no genus in NCBI);s_Methanophagales archaeon	k_Archaea;p_Euryarchaeota;c_Methanomicrobia;o_Methanophagales;f_Methanophagales archaeon (no family in NCBI);g_Methanophagales archaeon (no genus in NCBI);s_Methanophagales archaeon
k_Archaea;p_Euryarchaeota;c_Methanomicrobia;o_Methanosarcinales;f_Candidatus Methanoperedenaceae;g_Candidatus Methanoperedens;s_Candidatus Methanoperedens sp.	k_Archaea;p_Euryarchaeota;c_Methanomicrobia;o_Methanosarcinales;f_Candidatus Methanoperedenaceae;g_Candidatus Methanoperedens;s_Candidatus Methanoperedens sp.
k_Archaea;p_Euryarchaeota;c_Methanomicrobia;o_Methanosarcinales;f_Methanosarcinaceae;g_Methanohalophilus;s_Unclassified Methanohalophilus	k_Archaea;p_Euryarchaeota;c_Methanomicrobia;o_Methanosarcinales;f_Methanosarcinaceae;g_Methanohalophilus;s_Unclassified Methanohalophilus
k_Archaea;p_Euryarchaeota;c_Methanomicrobia;o_Methanosarcinales;f_Methanosarcinaceae;g_Methanolobus;s_Methanolobus psychrophilus	k_Archaea;p_Euryarchaeota;c_Methanomicrobia;o_Methanosarcinales;f_Methanosarcinaceae;g_Methanolobus;s_Methanolobus psychrophilus
k_Archaea;p_Euryarchaeota;c_Methanomicrobia;o_Methanosarcinales;f_Methanosarcinaceae;g_Methanosarcina;s_Methanosarcina horonobensis	k_Archaea;p_Euryarchaeota;c_Methanomicrobia;o_Methanosarcinales;f_Methanosarcinaceae;g_Methanosarcina;s_Methanosarcina horonobensis
k_Archaea;p_Euryarchaeota;c_Methanomicrobia;o_Methanosarcinales;f_Methanosarcinaceae;g_Methanosarcina;s_Methanosarcina mazei	k_Archaea;p_Euryarchaeota;c_Methanomicrobia;o_Methanosarcinales;f_Methanosarcinaceae;g_Methanosarcina;s_Methanosarcina mazei
k_Archaea;p_Euryarchaeota;c_Methanomicrobia;o_Methanosarcinales;f_Methanosarcinaceae;g_Methanosarcina;s_Methanosarcina sp.	k_Archaea;p_Euryarchaeota;c_Methanomicrobia;o_Methanosarcinales;f_Methanosarcinaceae;g_Methanosarcina;s_Methanosarcina sp.
k_Archaea;p_Euryarchaeota;c_Methanomicrobia;o_Methanosarcinales;f_Methanosarcinaceae;g_Methanosarcina;s_Unclassified Methanosarcina	k_Archaea;p_Euryarchaeota;c_Methanomicrobia;o_Methanosarcinales;f_Methanosarcinaceae;g_Methanosarcina;s_Unclassified Methanosarcina
k_Archaea;p_Euryarchaeota;c_Methanomicrobia;o_Methanosarcinales;f_Methanosarcinaceae;g_Methanosarcinaceae archaeon (no genus in NCBI);s_Methanosarcinaceae archaeon	k_Archaea;p_Euryarchaeota;c_Methanomicrobia;o_Methanosarcinales;f_Methanosarcinaceae;g_Methanosarcinaceae archaeon (no genus in NCBI);s_Methanosarcinaceae archaeon
k_Archaea;p_Euryarchaeota;c_Methanomicrobia;o_Methanosarcinales;f_Methanosarcinaceae;g_Unclassified Methanosarcinaceae;s_Unclassified Methanosarcinaceae	k_Archaea;p_Euryarchaeota;c_Methanomicrobia;o_Methanosarcinales;f_Methanosarcinaceae;g_Unclassified Methanosarcinaceae;s_Unclassified Methanosarcinaceae
k_Archaea;p_Euryarchaeota;c_Methanomicrobia;o_Methanosarcinales;f_Methanosarcinales archaeon (no family in NCBI);g_Methanosarcinales archaeon (no genus in NCBI);s_Methanosarcinales archaeon	k_Archaea;p_Euryarchaeota;c_Methanomicrobia;o_Methanosarcinales;f_Methanosarcinales archaeon (no family in NCBI);g_Methanosarcinales archaeon (no genus in NCBI);s_Methanosarcinales archaeon
k_Archaea;p_Euryarchaeota;c_Methanomicrobia;o_Methanosarcinales;f_Methanotrichaceae;g_Methanothrix;s_Methanosaeta sp.	k_Archaea;p_Euryarchaeota;c_Methanomicrobia;o_Methanosarcinales;f_Methanotrichaceae;g_Methanothrix;s_Methanosaeta sp.
k_Archaea;p_Euryarchaeota;c_Methanomicrobia;o_Methanosarcinales;f_Methanotrichaceae;g_Methanothrix;s_Methanothrix sp.	k_Archaea;p_Euryarchaeota;c_Methanomicrobia;o_Methanosarcinales;f_Methanotrichaceae;g_Methanothrix;s_Methanothrix sp.
k_Archaea;p_Euryarchaeota;c_Methanomicrobia;o_Methanosarcinales;f_Unclassified Methanosarcinales;g_Unclassified Methanosarcinales;s_Unclassified Methanosarcinales	k_Archaea;p_Euryarchaeota;c_Methanomicrobia;o_Methanosarcinales;f_Unclassified Methanosarcinales;g_Unclassified Methanosarcinales;s_Unclassified Methanosarcinales
k_Archaea;p_Euryarchaeota;c_Methanomicrobia;o_Unclassified Methanomicrobia;f_Unclassified Methanomicrobia;g_Unclassified Methanomicrobia;s_Unclassified Methanomicrobia	k_Archaea;p_Euryarchaeota;c_Methanomicrobia;o_Unclassified Methanomicrobia;f_Unclassified Methanomicrobia;g_Unclassified Methanomicrobia;s_Unclassified Methanomicrobia
k_Archaea;p_Euryarchaeota;c_Thermococci;o_Thermococcales;f_Thermococcaceae;g_Pyrococcus;s_Pyrococcus horikoshii	k_Archaea;p_Euryarchaeota;c_Thermococci;o_Thermococcales;f_Thermococcaceae;g_Pyrococcus;s_Pyrococcus horikoshii
k_Archaea;p_Euryarchaeota;c_Thermococci;o_Thermococcales;f_Thermococcaceae;g_Thermococcus;s_Thermococcus siculi	k_Archaea;p_Euryarchaeota;c_Thermococci;o_Thermococcales;f_Thermococcaceae;g_Thermococcus;s_Thermococcus siculi
k_Archaea;p_Euryarchaeota;c_Thermococci;o_Thermococcales;f_Thermococcaceae;g_Thermococcus;s_Unclassified Thermococcus	k_Archaea;p_Euryarchaeota;c_Thermococci;o_Thermococcales;f_Thermococcaceae;g_Thermococcus;s_Unclassified Thermococcus
k_Archaea;p_Euryarchaeota;c_Thermococci;o_Thermococci archaeon (no order in NCBI);f_Thermococci archaeon (no family in NCBI);g_Thermococci archaeon (no genus in NCBI);s_Thermococci archaeon	k_Archaea;p_Euryarchaeota;c_Thermococci;o_Thermococci archaeon (no order in NCBI);f_Thermococci archaeon (no family in NCBI);g_Thermococci archaeon (no genus in NCBI);s_Thermococci archaeon
k_Archaea;p_Euryarchaeota;c_Thermococci;o_Unclassified Thermococci;f_Unclassified Thermococci;g_Unclassified Thermococci;s_Unclassified Thermococci	k_Archaea;p_Euryarchaeota;c_Thermococci;o_Unclassified Thermococci;f_Unclassified Thermococci;g_Unclassified Thermococci;s_Unclassified Thermococci
k_Archaea;p_Euryarchaeota;c_Unclassified Euryarchaeota;o_Unclassified Euryarchaeota;f_Unclassified Euryarchaeota;g_Unclassified Euryarchaeota;s_Unclassified Euryarchaeota	k_Archaea;p_Euryarchaeota;c_Unclassified Euryarchaeota;o_Unclassified Euryarchaeota;f_Unclassified Euryarchaeota;g_Unclassified Euryarchaeota;s_Unclassified Euryarchaeota
k_Archaea;p_Nanoarchaeota;c_Nanoarchaeales (no class in NCBI);o_Nanoarchaeales;f_Nanoarchaeaceae;g_Nanoarchaeum;s_Nanoarchaeum sp.	k_Archaea;p_Nanoarchaeota;c_Nanoarchaeales (no class in NCBI);o_Nanoarchaeales;f_Nanoarchaeaceae;g_Nanoarchaeum;s_Nanoarchaeum sp.
k_Archaea;p_Nanoarchaeota;c_Nanoarchaeota archaeon (no class in NCBI);o_Nanoarchaeota archaeon (no order in NCBI);f_Nanoarchaeota archaeon (no family in NCBI);g_Nanoarchaeota archaeon (no genus in NCBI);s_Nanoarchaeota archaeon	k_Archaea;p_Nanoarchaeota;c_Nanoarchaeota archaeon (no class in NCBI);o_Nanoarchaeota archaeon (no order in NCBI);f_Nanoarchaeota archaeon (no family in NCBI);g_Nanoarchaeota archaeon (no genus in NCBI);s_Nanoarchaeota archaeon
k_Archaea;p_Thaumarchaeota;c_Cenarchaeales (no class in NCBI);o_Cenarchaeales;f_Cenarchaeaceae;g_Cenarchaeum;s_Cenarchaeum sp.	k_Archaea;p_Thaumarchaeota;c_Cenarchaeales (no class in NCBI);o_Cenarchaeales;f_Cenarchaeaceae;g_Cenarchaeum;s_Cenarchaeum sp.
k_Archaea;p_Thaumarchaeota;c_Nitrosopumilales (no class in NCBI);o_Nitrosopumilales;f_Nitrosopumilaceae;g_Nitrosopumilaceae archaeon (no genus in NCBI);s_Nitrosopumilaceae archaeon	k_Archaea;p_Thaumarchaeota;c_Nitrosopumilales (no class in NCBI);o_Nitrosopumilales;f_Nitrosopumilaceae;g_Nitrosopumilaceae archaeon (no genus in NCBI);s_Nitrosopumilaceae archaeon
k_Archaea;p_Thaumarchaeota;c_Nitrosopumilales (no class in NCBI);o_Nitrosopumilales;f_Nitrosopumilaceae;g_Nitrosopumilus;s_Nitrosopumilus oxyclinae	k_Archaea;p_Thaumarchaeota;c_Nitrosopumilales (no class in NCBI);o_Nitrosopumilales;f_Nitrosopumilaceae;g_Nitrosopumilus;s_Nitrosopumilus oxyclinae
k_Archaea;p_Thaumarchaeota;c_Nitrosopumilales (no class in NCBI);o_Nitrosopumilales;f_Nitrosopumilaceae;g_Nitrosopumilus;s_Nitrosopumilus sp.	k_Archaea;p_Thaumarchaeota;c_Nitrosopumilales (no class in NCBI);o_Nitrosopumilales;f_Nitrosopumilaceae;g_Nitrosopumilus;s_Nitrosopumilus sp.
k_Archaea;p_Thaumarchaeota;c_Nitrososphaeria;o_Nitrososphaerales;f_Nitrososphaerales archaeon (no family in NCBI);g_Nitrososphaerales archaeon (no genus in NCBI);s_Nitrososphaerales archaeon	k_Archaea;p_Thaumarchaeota;c_Nitrososphaeria;o_Nitrososphaerales;f_Nitrososphaerales archaeon (no family in NCBI);g_Nitrososphaerales archaeon (no genus in NCBI);s_Nitrososphaerales archaeon
k_Archaea;p_Thaumarchaeota;c_Nitrososphaeria;o_Nitrososphaeria archaeon (no order in NCBI);f_Nitrososphaeria archaeon (no family in NCBI);g_Nitrososphaeria archaeon (no genus in NCBI);s_Nitrososphaeria archaeon	k_Archaea;p_Thaumarchaeota;c_Nitrososphaeria;o_Nitrososphaeria archaeon (no order in NCBI);f_Nitrososphaeria archaeon (no family in NCBI);g_Nitrososphaeria archaeon (no genus in NCBI);s_Nitrososphaeria archaeon
k_Archaea;p_Thaumarchaeota;c_Thaumarchaeota archaeon (no class in NCBI);o_Thaumarchaeota archaeon (no order in NCBI);f_Thaumarchaeota archaeon (no family in NCBI);g_Thaumarchaeota archaeon (no genus in NCBI);s_Thaumarchaeota archaeon	k_Archaea;p_Thaumarchaeota;c_Thaumarchaeota archaeon (no class in NCBI);o_Thaumarchaeota archaeon (no order in NCBI);f_Thaumarchaeota archaeon (no family in NCBI);g_Thaumarchaeota archaeon (no genus in NCBI);s_Thaumarchaeota archaeon
